File '/magma/targets/sqlite3_18_1/work/sqlite3.c':
Name                                                     Regions    Miss   Cover     Lines    Miss   Cover  Branches    Miss   Cover
sqlite3.c:walIndexHdr                                          2       2   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:walRestartLog                                       27      27   0.00%        31      31   0.00%        10      10   0.00%
sqlite3.c:walCkptInfo                                          2       2   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:walLockExclusive                                    10      10   0.00%        10      10   0.00%         6       6   0.00%
sqlite3.c:sqlite3OsShmLock                                     1       1   0.00%         3       3   0.00%         0       0   0.00%
sqlite3.c:walRestartHdr                                        8       8   0.00%        15      15   0.00%         2       2   0.00%
sqlite3.c:walUnlockExclusive                                   6       6   0.00%         7       7   0.00%         2       2   0.00%
sqlite3.c:walUnlockShared                                      6       6   0.00%         6       6   0.00%         2       2   0.00%
sqlite3.c:walTryBeginRead                                    130     130   0.00%       106     106   0.00%        62      62   0.00%
sqlite3.c:walIndexReadHdr                                     71      71   0.00%        61      61   0.00%        34      34   0.00%
sqlite3.c:walIndexPage                                         7       7   0.00%         6       6   0.00%         4       4   0.00%
sqlite3.c:walIndexPageRealloc                                 45      45   0.00%        38      38   0.00%        18      18   0.00%
sqlite3.c:sqlite3OsShmMap                                      1       1   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:walIndexTryHdr                                      15      15   0.00%        28      28   0.00%        10      10   0.00%
sqlite3.c:walIndexRecover                                    137     137   0.00%       145     145   0.00%        62      62   0.00%
sqlite3.c:sqlite3OsFileSize                                    1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3OsRead                                        1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:walFramePage                                         8       8   0.00%        11      11   0.00%         0       0   0.00%
sqlite3.c:walDecodeFrame                                      14      14   0.00%        24      24   0.00%         8       8   0.00%
sqlite3.c:walIndexClose                                       13      13   0.00%        12      12   0.00%         8       8   0.00%
sqlite3.c:sqlite3OsShmUnmap                                    1       1   0.00%         3       3   0.00%         0       0   0.00%
sqlite3.c:walLockShared                                       10      10   0.00%        10      10   0.00%         6       6   0.00%
sqlite3.c:walBeginShmUnreliable                               76      76   0.00%        82      82   0.00%        32      32   0.00%
sqlite3.c:sqlite3WalEndReadTransaction                         4       4   0.00%         7       7   0.00%         2       2   0.00%
sqlite3.c:sqlite3WalEndWriteTransaction                        5       5   0.00%         9       9   0.00%         2       2   0.00%
sqlite3.c:walShmBarrier                                        4       4   0.00%         5       5   0.00%         2       2   0.00%
sqlite3.c:sqlite3OsShmBarrier                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
sqlite3.c:walChecksumBytes                                    16      16   0.00%        28      28   0.00%         8       8   0.00%
sqlite3.c:sqlite3OsSync                                        4       4   0.00%         4       4   0.00%         2       2   0.00%
sqlite3.c:sqlite3WalFindFrame                                 39      39   0.00%        39      39   0.00%        22      22   0.00%
sqlite3.c:walHashGet                                          14      14   0.00%        16      16   0.00%         4       4   0.00%
sqlite3.c:walHash                                              6       6   0.00%         5       5   0.00%         0       0   0.00%
sqlite3.c:walNextHash                                          3       3   0.00%         3       3   0.00%         0       0   0.00%
sqlite3.c:walWriteOneFrame                                     4       4   0.00%        11      11   0.00%         2       2   0.00%
sqlite3.c:walEncodeFrame                                       6       6   0.00%        17      17   0.00%         2       2   0.00%
sqlite3.c:walWriteToLog                                       15      15   0.00%        16      16   0.00%        10      10   0.00%
sqlite3.c:walRewriteChecksums                                 29      29   0.00%        34      34   0.00%        10      10   0.00%
sqlite3.c:walLimitSize                                         9       9   0.00%        13      13   0.00%         6       6   0.00%
sqlite3.c:sqlite3OsTruncate                                    1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:walIndexAppend                                      21      21   0.00%        28      28   0.00%        10      10   0.00%
sqlite3.c:walCleanupHash                                      22      22   0.00%        24      24   0.00%        10      10   0.00%
sqlite3.c:walIndexWriteHdr                                     3       3   0.00%        11      11   0.00%         0       0   0.00%
sqlite3.c:sqlite3BackupUpdate                                  3       1  66.67%         3       0 100.00%         2       1  50.00%
sqlite3.c:backupUpdate                                        14      14   0.00%        17      17   0.00%         8       8   0.00%
sqlite3.c:syncJournal                                         74      62  16.22%        64      49  23.44%        38      36   5.26%
sqlite3.c:assert_pager_state                                  67       9  86.57%        89       8  91.01%        22       5  77.27%
sqlite3.c:sqlite3PagerExclusiveLock                           12       0 100.00%        15       0 100.00%         4       2  50.00%
sqlite3.c:pager_wait_on_lock                                   8       1  87.50%        11       0 100.00%         4       3  25.00%
sqlite3.c:pagerLockDb                                         24      16  33.33%        12       6  50.00%        12      10  16.67%
sqlite3.c:sqlite3OsLock                                        1       1   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:journalHdrOffset                                     8       0 100.00%        11       0 100.00%         2       0 100.00%
sqlite3.c:writeJournalHdr                                     37       5  86.49%        40       2  95.00%        16       7  56.25%
sqlite3.c:sqlite3PcacheClearSyncFlags                          5       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:pager_write_pagelist                                45       3  93.33%        48       4  91.67%        24       7  70.83%
sqlite3.c:pagerOpentemp                                        6       0 100.00%         8       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PcacheMakeClean                              12       0 100.00%        13       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3PcachePageSanity                             14       0 100.00%        16       0 100.00%         4       0 100.00%
sqlite3.c:pager_error                                         11       2  81.82%        15       4  73.33%         4       2  50.00%
sqlite3.c:sqlite3OsClose                                       3       0 100.00%         6       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3PageFree                                      1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:pcache1Free                                         33      19  42.42%        28      10  64.29%         6       2  66.67%
sqlite3.c:setGetterMethod                                      7       1  85.71%        11       2  81.82%         4       1  75.00%
sqlite3.c:getPageError                                         4       0 100.00%         7       0 100.00%         0       0   0.00%
sqlite3.c:getPageMMap                                         56      56   0.00%        49      49   0.00%        34      34   0.00%
sqlite3.c:sqlite3OsFetch                                       1       1   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:sqlite3PagerLookup                                   8       1  87.50%        10       0 100.00%         2       1  50.00%
sqlite3.c:sqlite3PcacheFetch                                   9       0 100.00%        16       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PcacheFetchFinish                             6       0 100.00%        12       0 100.00%         2       0 100.00%
sqlite3.c:pcacheFetchFinishWithInit                            4       0 100.00%        15       0 100.00%         0       0   0.00%
sqlite3.c:pagerAcquireMapPage                                 17      17   0.00%        29      29   0.00%         4       4   0.00%
sqlite3.c:getPageNormal                                       70       6  91.43%        73       5  93.15%        30       5  83.33%
sqlite3.c:sqlite3PcacheFetchStress                            35      10  71.43%        25       4  84.00%        24      12  50.00%
sqlite3.c:readDbPage                                          22      10  54.55%        37      14  62.16%        12       8  33.33%
sqlite3.c:sqlite3WalReadFrame                                  8       8   0.00%        10      10   0.00%         2       2   0.00%
sqlite3.c:sqlite3PcacheDrop                                    8       2  75.00%         9       2  77.78%         2       1  50.00%
sqlite3.c:pagerUnlockIfUnused                                  4       0 100.00%         6       0 100.00%         2       0 100.00%
sqlite3.c:pagerUnlockAndRollback                              17       1  94.12%        14       3  78.57%         8       2  75.00%
sqlite3.c:sqlite3PagerRollback                                39       8  79.49%        30       4  86.67%        16       7  56.25%
sqlite3.c:sqlite3PagerSavepoint                               36       0 100.00%        31       0 100.00%        22       4  81.82%
sqlite3.c:sqlite3BitvecDestroy                                12       7  41.67%        10       5  50.00%         6       3  50.00%
sqlite3.c:sqlite3JournalIsInMemory                             1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:pagerPlaybackSavepoint                              76       9  88.16%        65       8  87.69%        44      14  68.18%
sqlite3.c:pagerRollbackWal                                     6       6   0.00%        13      13   0.00%         4       4   0.00%
sqlite3.c:sqlite3WalUndo                                      23      23   0.00%        17      17   0.00%        12      12   0.00%
sqlite3.c:walFramePgno                                         9       9   0.00%         7       7   0.00%         2       2   0.00%
sqlite3.c:pagerUndoCallback                                   11      11   0.00%        20      20   0.00%         6       6   0.00%
sqlite3.c:sqlite3PcachePageRefcount                            1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3BackupRestart                                 5       3  40.00%         7       3  57.14%         2       1  50.00%
sqlite3.c:sqlite3PcacheDirtyList                               4       4   0.00%         7       7   0.00%         2       2   0.00%
sqlite3.c:pcacheSortDirtyList                                 29      29   0.00%        28      28   0.00%        18      18   0.00%
sqlite3.c:pcacheMergeDirtyList                                10      10   0.00%        25      25   0.00%         6       6   0.00%
sqlite3.c:pager_playback_one_page                            105      37  64.76%        98      31  68.37%        64      31  51.56%
sqlite3.c:read32bits                                           4       0 100.00%         8       0 100.00%         2       1  50.00%
sqlite3.c:pager_cksum                                          3       0 100.00%         9       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3PcacheMakeDirty                              16       0 100.00%        14       0 100.00%         4       1  75.00%
sqlite3.c:readJournalHdr                                      59       6  89.83%        49      10  79.59%        36      16  55.56%
sqlite3.c:sqlite3WalSavepointUndo                              8       8   0.00%        16      16   0.00%         4       4   0.00%
sqlite3.c:pager_playback                                     110      26  76.36%       108      32  70.37%        58      30  48.28%
sqlite3.c:readSuperJournal                                    33       9  72.73%        31       9  70.97%        24      13  45.83%
sqlite3.c:sqlite3OsAccess                                      1       1   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:pager_truncate                                      30      22  26.67%        29      20  31.03%        16      15   6.25%
sqlite3.c:pager_reset                                          1       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PcacheClear                                   1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PcacheTruncate                               23       2  91.30%        24       0 100.00%        14       2  85.71%
sqlite3.c:pager_delsuper                                      53      53   0.00%        73      73   0.00%        28      28   0.00%
sqlite3.c:sqlite3OsDelete                                      5       5   0.00%         5       5   0.00%         2       2   0.00%
sqlite3.c:pager_end_transaction                               99      36  63.64%        75      30  60.00%        56      32  42.86%
sqlite3.c:releaseAllSavepoints                                 8       0 100.00%        13       0 100.00%         6       0 100.00%
sqlite3.c:zeroJournalHdr                                      30      30   0.00%        26      26   0.00%        18      18   0.00%
sqlite3.c:pagerFlushOnCommit                                  11       2  81.82%         6       1  83.33%         6       2  66.67%
sqlite3.c:sqlite3PCachePercentDirty                            7       7   0.00%         7       7   0.00%         4       4   0.00%
sqlite3.c:sqlite3PcacheCleanAll                                3       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3PcacheClearWritable                           6       0 100.00%         8       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3WalExclusiveMode                             28      28   0.00%        27      27   0.00%         8       8   0.00%
sqlite3.c:pagerUnlockDb                                       16       1  93.75%        16       0 100.00%         6       2  66.67%
sqlite3.c:sqlite3OsUnlock                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
sqlite3.c:pager_unlock                                        49      13  73.47%        50       8  84.00%        22      10  54.55%
sqlite3.c:pageReinit                                           7       0 100.00%        12       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3PagerGetExtra                                 1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerPageRefcount                             1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:btreeInitPage                                       25       5  80.00%        37       6  83.78%         6       3  50.00%
sqlite3.c:sqlite3PagerPagenumber                               1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:decodeFlags                                         24       2  91.67%        37       2  94.59%         6       1  83.33%
sqlite3.c:cellSizePtr                                         21       0 100.00%        39       0 100.00%        18       1  94.44%
sqlite3.c:btreeParseCellPtr                                   25       0 100.00%        45       0 100.00%        16       1  93.75%
sqlite3.c:btreeParseCellAdjustSizeForOverflow                  4       0 100.00%        16       0 100.00%         2       0 100.00%
sqlite3.c:cellSizePtrNoPayload                                 7       0 100.00%        12       0 100.00%         4       1  75.00%
sqlite3.c:btreeParseCellPtrNoPayload                           5       0 100.00%        10       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3GetVarint                                    37       6  83.78%       104      24  76.92%        16       3  81.25%
sqlite3.c:btreeParseCellPtrIndex                              15       0 100.00%        29       0 100.00%        10       1  90.00%
sqlite3.c:btreeCellSizeCheck                                  18      18   0.00%        30      30   0.00%        10      10   0.00%
sqlite3.c:sqlite3PagerSetMmapLimit                             1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:pagerFixMaplimit                                     7       3  57.14%        12       6  50.00%         4       3  25.00%
sqlite3.c:sqlite3PagerReadFileheader                          11       6  45.45%        14       6  57.14%         4       3  25.00%
sqlite3.c:sqlite3PagerSetBusyHandler                           4       0 100.00%         9       0 100.00%         0       0   0.00%
sqlite3.c:btreeInvokeBusyHandler                               3       3   0.00%         6       6   0.00%         0       0   0.00%
sqlite3.c:sqlite3InvokeBusyHandler                             9       9   0.00%        11      11   0.00%         6       6   0.00%
sqlite3.c:sqlite3PagerIsreadonly                               1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3Get4byte                                      1       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerSetPagesize                             40       4  90.00%        43       5  88.37%        26       7  73.08%
sqlite3.c:sqlite3PageMalloc                                    2       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:pcache1Alloc                                        41      25  39.02%        31      12  61.29%         8       4  50.00%
sqlite3.c:sqlite3PagerClose                                   20       1  95.00%        43       4  90.70%        10       4  60.00%
sqlite3.c:pagerFreeMapHdrs                                     4       2  50.00%         8       3  62.50%         2       1  50.00%
sqlite3.c:databaseIsUnmoved                                   24      20  16.67%        14      10  28.57%        10       9  10.00%
sqlite3.c:sqlite3WalClose                                     26      23  11.54%        38      33  13.16%        16      15   6.25%
sqlite3.c:sqlite3WalCheckpoint                                66      66   0.00%        60      60   0.00%        38      38   0.00%
sqlite3.c:walBusyLock                                          9       9   0.00%         7       7   0.00%         6       6   0.00%
sqlite3.c:walPagesize                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
sqlite3.c:walCheckpoint                                      137     137   0.00%       118     118   0.00%        66      66   0.00%
sqlite3.c:walIteratorInit                                     33      33   0.00%        59      59   0.00%        18      18   0.00%
sqlite3.c:walMergesort                                        28      28   0.00%        49      49   0.00%        10      10   0.00%
sqlite3.c:walMerge                                            19      19   0.00%        27      27   0.00%        14      14   0.00%
sqlite3.c:walIteratorNext                                     12      12   0.00%        23      23   0.00%         8       8   0.00%
sqlite3.c:walIteratorFree                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
sqlite3.c:pagerSyncHotJournal                                  8       8   0.00%        10      10   0.00%         4       4   0.00%
sqlite3.c:sqlite3PcacheClose                                   3       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3BtreeSchema                                   5       0 100.00%        10       0 100.00%         4       1  75.00%
sqlite3.c:sqlite3BtreeSetCacheSize                             3       0 100.00%         8       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerSetCachesize                             1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PcacheSetCachesize                            3       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3OsFileControlHint                             3       0 100.00%         3       0 100.00%         2       0 100.00%
sqlite3.c:checkReadTransaction                                 8       8   0.00%         7       7   0.00%         2       2   0.00%
sqlite3.c:sqlite3BtreeEnter                                   16       4  75.00%        15       4  73.33%         4       3  25.00%
sqlite3.c:btreeLockCarefully                                  19      19   0.00%        22      22   0.00%        10      10   0.00%
sqlite3.c:unlockBtreeMutex                                     5       5   0.00%         9       9   0.00%         0       0   0.00%
sqlite3.c:lockBtreeMutex                                       4       4   0.00%         8       8   0.00%         0       0   0.00%
sqlite3.c:isFatalError                                        13       7  46.15%         3       0 100.00%         8       7  12.50%
sqlite3.c:sqlite3BtreeTxnState                                 5       0 100.00%         4       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3BtreeBeginTrans                             148      40  72.97%       113      31  72.57%        80      34  57.50%
sqlite3.c:querySharedCacheTableLock                           40      30  25.00%        30      18  40.00%        16      15   6.25%
sqlite3.c:sqlite3BtreeHoldsMutex                               7       1  85.71%         7       0 100.00%         4       3  25.00%
sqlite3.c:lockBtree                                           88      26  70.45%       105      41  60.95%        48      21  56.25%
sqlite3.c:sqlite3PagerSharedLock                             121      96  20.66%       106      89  16.04%        56      51   8.93%
sqlite3.c:hasHotJournal                                       58      58   0.00%        55      55   0.00%        30      30   0.00%
sqlite3.c:sqlite3OsCheckReservedLock                           1       1   0.00%         4       4   0.00%         0       0   0.00%
sqlite3.c:pagerOpenWalIfPresent                               24      24   0.00%        27      27   0.00%        12      12   0.00%
sqlite3.c:pagerBeginReadTransaction                           11      11   0.00%        13      13   0.00%         6       6   0.00%
sqlite3.c:sqlite3WalBeginReadTransaction                       5       5   0.00%        13      13   0.00%         2       2   0.00%
sqlite3.c:pagerPagecount                                      21      21   0.00%        21      21   0.00%        10      10   0.00%
sqlite3.c:sqlite3WalDbsize                                    10      10   0.00%         6       6   0.00%         6       6   0.00%
sqlite3.c:btreeGetPage                                         7       0 100.00%        10       0 100.00%         2       0 100.00%
sqlite3.c:btreePageFromDbPage                                  7       0 100.00%        12       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3PagerOpenWal                                 22      22   0.00%        20      20   0.00%         8       8   0.00%
sqlite3.c:sqlite3PagerWalSupported                             8       8   0.00%         5       5   0.00%         8       8   0.00%
sqlite3.c:pagerOpenWal                                         9       9   0.00%        16      16   0.00%         4       4   0.00%
sqlite3.c:pagerExclusiveLock                                   7       7   0.00%         9       9   0.00%         2       2   0.00%
sqlite3.c:sqlite3WalOpen                                      34      34   0.00%        45      45   0.00%        14      14   0.00%
sqlite3.c:releasePageOne                                       8       0 100.00%        10       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerUnrefPageOne                             4       0 100.00%         9       0 100.00%         0       0   0.00%
sqlite3.c:freeTempSpace                                        3       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3WritableSchema                                4       0 100.00%        10       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerBegin                                   39      12  69.23%        36       8  77.78%        18      11  38.89%
sqlite3.c:sqlite3WalBeginWriteTransaction                     16      16   0.00%        19      19   0.00%         6       6   0.00%
sqlite3.c:newDatabase                                         21       1  95.24%        37       0 100.00%         4       1  75.00%
sqlite3.c:zeroPage                                            15       1  93.33%        30       2  93.33%         4       1  75.00%
sqlite3.c:sqlite3PagerIswriteable                              2       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:unlockBtreeIfUnused                                 11       0 100.00%        11       0 100.00%         4       0 100.00%
sqlite3.c:countValidCursors                                   12       2  83.33%         9       0 100.00%         8       4  50.00%
sqlite3.c:sqlite3PagerRefcount                                 1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerOpenSavepoint                            9       0 100.00%         9       0 100.00%         4       0 100.00%
sqlite3.c:pagerOpenSavepoint                                  27       5  81.48%        38       6  84.21%        12       4  66.67%
sqlite3.c:sqlite3WalSavepoint                                  2       2   0.00%         7       7   0.00%         0       0   0.00%
sqlite3.c:assertTruncateConstraint                             1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PcacheIterateDirty                            4       0 100.00%         6       0 100.00%         2       0 100.00%
sqlite3.c:assertTruncateConstraintCb                           2       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:setDestPgsz                                          1       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerGetJournalMode                           1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3BtreeLastPage                                 2       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:btreePagecount                                       1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:backupOnePage                                       38       5  86.84%        36       2  94.44%        20       9  55.00%
sqlite3.c:sqlite3BtreeGetReserveNoMutex                        2       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerIsMemdb                                  1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:attachBackupObject                                   2       2   0.00%         8       8   0.00%         0       0   0.00%
sqlite3.c:sqlite3BtreeNewDb                                    1       1   0.00%         8       8   0.00%         0       0   0.00%
sqlite3.c:sqlite3BtreeUpdateMeta                              14       0 100.00%        23       0 100.00%         4       1  75.00%
sqlite3.c:sqlite3BtreeSetVersion                              20      20   0.00%        23      23   0.00%        12      12   0.00%
sqlite3.c:sqlite3PagerFile                                     1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerPagecount                                3       0 100.00%         5       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3PagerWrite                                   21       3  85.71%        17       3  82.35%        10       2  80.00%
sqlite3.c:pagerWriteLargeSector                               56      56   0.00%        59      59   0.00%        30      30   0.00%
sqlite3.c:pager_write                                         37       1  97.30%        46       0 100.00%        18       2  88.89%
sqlite3.c:pager_open_journal                                  53       8  84.91%        51       7  86.27%        22       9  59.09%
sqlite3.c:sqlite3MemJournalOpen                                1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:jrnlBufferSize                                       3       3   0.00%         6       6   0.00%         0       0   0.00%
sqlite3.c:pagerAddPageToRollbackJournal                       19       2  89.47%        33       0 100.00%         6       2  66.67%
sqlite3.c:sqlite3PagerCommitPhaseOne                          80      52  35.00%        72      48  33.33%        38      30  21.05%
sqlite3.c:pager_incr_changecounter                            42      42   0.00%        41      41   0.00%        16      16   0.00%
sqlite3.c:writeSuperJournal                                   38      38   0.00%        40      40   0.00%        24      24   0.00%
sqlite3.c:sqlite3OsWrite                                       1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:backupTruncateFile                                   7       7   0.00%         8       8   0.00%         4       4   0.00%
sqlite3.c:sqlite3PagerSync                                    15      15   0.00%        11      11   0.00%         6       6   0.00%
sqlite3.c:sqlite3PagerTruncateImage                            3       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3BtreeCommitPhaseTwo                          25       2  92.00%        22       3  86.36%         8       3  62.50%
sqlite3.c:sqlite3PagerCommitPhaseTwo                          24       7  70.83%        21       4  80.95%        10       4  60.00%
sqlite3.c:btreeClearHasContent                                 1       0 100.00%         4       0 100.00%         0       0   0.00%
sqlite3.c:btreeEndTransaction                                 21       0 100.00%        23       0 100.00%         8       1  87.50%
sqlite3.c:downgradeAllSharedCacheTableLocks                   10       8  20.00%        12       8  33.33%         4       3  25.00%
sqlite3.c:clearAllSharedCacheTableLocks                       24      11  54.17%        28      15  46.43%        10       6  40.00%
sqlite3.c:sqlite3BtreeCommitPhaseOne                          14       2  85.71%        22       5  77.27%         8       2  75.00%
sqlite3.c:autoVacuumCommit                                    47      14  70.21%        40      15  62.50%        22      11  50.00%
sqlite3.c:invalidateAllOverflowCache                           7       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:ptrmapPageno                                         9       0 100.00%        13       0 100.00%         4       0 100.00%
sqlite3.c:finalDbSize                                         20       5  75.00%        15       4  73.33%         8       5  37.50%
sqlite3.c:saveAllCursors                                      19       0 100.00%        11       0 100.00%        12       0 100.00%
sqlite3.c:saveCursorsOnList                                   23       1  95.65%        17       2  88.24%        14       2  85.71%
sqlite3.c:saveCursorPosition                                  22       5  77.27%        21       3  85.71%         6       3  50.00%
sqlite3.c:cursorHoldsMutex                                     1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:saveCursorKey                                       17       9  47.06%        26      15  42.31%         6       5  16.67%
sqlite3.c:sqlite3BtreeIntegerKey                               4       0 100.00%         7       0 100.00%         0       0   0.00%
sqlite3.c:getCellInfo                                          5       0 100.00%         8       0 100.00%         2       0 100.00%
sqlite3.c:btreeParseCell                                       3       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:assertCellInfo                                       1       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:cellInfoEqual                                       16      16   0.00%         8       8   0.00%        10      10   0.00%
sqlite3.c:sqlite3BtreePayloadSize                              3       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:sqlite3BtreePayload                                  5       0 100.00%         7       0 100.00%         0       0   0.00%
sqlite3.c:accessPayload                                       83      17  79.52%       104       8  92.31%        42      14  66.67%
sqlite3.c:copyPayload                                         10       5  50.00%        12       5  58.33%         4       3  25.00%
sqlite3.c:getOverflowPage                                     47       0 100.00%        39       0 100.00%        24       4  83.33%
sqlite3.c:ptrmapGet                                           23       5  78.26%        26       5  80.77%        10       5  50.00%
sqlite3.c:sqlite3CorruptPgnoError                              2       2   0.00%         6       6   0.00%         0       0   0.00%
sqlite3.c:releasePage                                          3       0 100.00%         3       0 100.00%         2       0 100.00%
sqlite3.c:releasePageNotNull                                   7       0 100.00%         9       0 100.00%         0       0   0.00%
sqlite3.c:btreeReleaseAllCursorPages                           6       0 100.00%        10       0 100.00%         4       0 100.00%
sqlite3.c:incrVacuumStep                                      72      72   0.00%        69      69   0.00%        34      34   0.00%
sqlite3.c:allocateBtreePage                                  209      93  55.50%       236      92  61.02%       118      70  40.68%
sqlite3.c:btreeGetUnusedPage                                  10       2  80.00%        14       4  71.43%         4       1  75.00%
sqlite3.c:sqlite3AbsInt32                                      7       1  85.71%         5       0 100.00%         4       1  75.00%
sqlite3.c:btreeGetHasContent                                   5       0 100.00%         4       0 100.00%         6       1  83.33%
sqlite3.c:sqlite3BitvecSize                                    1       0 100.00%         3       0 100.00%         0       0   0.00%
sqlite3.c:relocatePage                                        46       7  84.78%        49      11  77.55%        22       9  59.09%
sqlite3.c:sqlite3PagerMovepage                                54      10  81.48%        67      13  80.60%        28      15  46.43%
sqlite3.c:sqlite3PcacheMove                                   12       0 100.00%        12       0 100.00%         4       0 100.00%
sqlite3.c:sqlite3BitvecClear                                  41      41   0.00%        33      33   0.00%        18      18   0.00%
sqlite3.c:setChildPtrmaps                                     22       8  63.64%        24       6  75.00%        10       4  60.00%
sqlite3.c:ptrmapPutOvflPtr                                    15       3  80.00%        16       4  75.00%         8       2  75.00%
sqlite3.c:ptrmapPut                                           36       8  77.78%        42      12  71.43%        16       6  62.50%
sqlite3.c:modifyPagePointer                                   57       7  87.72%        46       6  86.96%        26       5  80.77%
sqlite3.c:sqlite3BtreeLeave                                    7       4  42.86%        10       6  40.00%         4       3  25.00%
sqlite3.c:sqlite3PagerBackupPtr                                1       1   0.00%         3       3   0.00%         0       0   0.00%
sqlite3.c:sqlite3BtreeRollback                                35       3  91.43%        38       2  94.74%        14       3  78.57%
sqlite3.c:sqlite3BtreeTripAllCursors                          26      20  23.08%        26      15  42.31%        14      11  21.43%
sqlite3.c:sqlite3BtreeClearCursor                              3       0 100.00%         6       0 100.00%         0       0   0.00%
sqlite3.c:btreeSetNPage                                        4       0 100.00%         7       0 100.00%         2       0 100.00%
sqlite3.c:sqlite3VdbeClearObject                               9       0 100.00%        18       0 100.00%         4       0 100.00%
sqlite3.c:releaseMemArray                                     24       5  79.17%        26       5  80.77%        16       5  68.75%
sqlite3.c:sqlite3VdbeCheckMemInvariants                       26       2  92.31%        31       5  83.87%         8       1  87.50%
sqlite3.c:vdbeFreeOpArray                                      9       0 100.00%        12       0 100.00%         6       0 100.00%
sqlite3.c:freeP4                                              29       1  96.55%        37       3  91.89%        28       4  85.71%
sqlite3.c:freeP4FuncCtx                                        1       0 100.00%         4       0 100.00%         0       0   0.00%
