File '/magma/targets/poppler_3_1/repo/poppler/GfxState.h':
Name                                                                                      Regions    Miss   Cover     Lines    Miss   Cover  Branches    Miss   Cover
_ZN8GfxState11setLineJoinEi                                                                     1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState10setLineCapEi                                                                      1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState13setMiterLimitEd                                                                   1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState15setStrokeAdjustEb                                                                 1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState15setAlphaIsShapeEb                                                                 1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState15setTextKnockoutEb                                                                 1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState10setTextMatEdddddd                                                                 1       0 100.00%         8       0 100.00%         0       0   0.00%
_ZN8GfxState12setCharSpaceEd                                                                    1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState12setWordSpaceEd                                                                    1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState15setHorizScalingEd                                                                 1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState10setLeadingEd                                                                      1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState7setRiseEd                                                                          1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState9setRenderEi                                                                        1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState18setRenderingIntentEPKc                                                            1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState24setDefaultGrayColorSpaceEP13GfxColorSpace                                         1       1   0.00%         1       1   0.00%         0       0   0.00%
_ZN8GfxState23setDefaultRGBColorSpaceEP13GfxColorSpace                                          1       1   0.00%         1       1   0.00%         0       0   0.00%
_ZN8GfxState24setDefaultCMYKColorSpaceEP13GfxColorSpace                                         1       1   0.00%         1       1   0.00%         0       0   0.00%
_ZN8GfxState25copyDefaultGrayColorSpaceEv                                                       4       1  75.00%         6       2  66.67%         2       1  50.00%
_ZN8GfxState24copyDefaultRGBColorSpaceEv                                                        4       1  75.00%         6       2  66.67%         2       1  50.00%
_ZN8GfxState25copyDefaultCMYKColorSpaceEv                                                       4       1  75.00%         6       2  66.67%         2       1  50.00%
_ZN8GfxState6moveToEdd                                                                          1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState6lineToEdd                                                                          1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState7curveToEdddddd                                                                     1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState9closePathEv                                                                        1       0 100.00%         5       0 100.00%         0       0   0.00%
_ZN8GfxState10textSetPosEdd                                                                     1       1   0.00%         4       4   0.00%         0       0   0.00%
_ZN8GfxState10textMoveToEdd                                                                     1       0 100.00%         5       0 100.00%         0       0   0.00%
_ZNK8GfxState8hasSavesEv                                                                        1       0 100.00%         1       0 100.00%         0       0   0.00%
_ZN8GfxState13isParentStateEPS_                                                                 5       5   0.00%         1       1   0.00%         6       6   0.00%
_ZN8GfxState15getReusablePathEv                                                                 1       1   0.00%         1       1   0.00%         0       0   0.00%
poppler-page-renderer.cpp:_ZL8dblToCold                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
poppler-page-renderer.cpp:_ZL8colToDbli                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
poppler-page-renderer.cpp:_ZL9dblToByted                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
poppler-page-renderer.cpp:_ZL9byteToDblh                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
poppler-page-renderer.cpp:_ZL9byteToColh                                                        1       1   0.00%         7       7   0.00%         0       0   0.00%
poppler-page-renderer.cpp:_ZL9colToBytei                                                        1       1   0.00%         4       4   0.00%         0       0   0.00%
poppler-page-renderer.cpp:_ZL10colToShorti                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
poppler-page-renderer.cpp:_ZL13clearGfxColorP8GfxColor                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Catalog.cc:_ZL8dblToCold                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
Catalog.cc:_ZL8colToDbli                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
Catalog.cc:_ZL9dblToByted                                                                       1       1   0.00%         3       3   0.00%         0       0   0.00%
Catalog.cc:_ZL9byteToDblh                                                                       1       1   0.00%         3       3   0.00%         0       0   0.00%
Catalog.cc:_ZL9byteToColh                                                                       1       1   0.00%         7       7   0.00%         0       0   0.00%
Catalog.cc:_ZL9colToBytei                                                                       1       1   0.00%         4       4   0.00%         0       0   0.00%
Catalog.cc:_ZL10colToShorti                                                                     1       1   0.00%         3       3   0.00%         0       0   0.00%
Catalog.cc:_ZL13clearGfxColorP8GfxColor                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
Form.cc:_ZL8dblToCold                                                                           1       1   0.00%         3       3   0.00%         0       0   0.00%
Form.cc:_ZL8colToDbli                                                                           1       1   0.00%         3       3   0.00%         0       0   0.00%
Form.cc:_ZL9dblToByted                                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Form.cc:_ZL9byteToDblh                                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Form.cc:_ZL9byteToColh                                                                          1       1   0.00%         7       7   0.00%         0       0   0.00%
Form.cc:_ZL9colToBytei                                                                          1       1   0.00%         4       4   0.00%         0       0   0.00%
Form.cc:_ZL10colToShorti                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
Form.cc:_ZL13clearGfxColorP8GfxColor                                                            1       1   0.00%         3       3   0.00%         0       0   0.00%
Gfx.cc:_ZL8dblToCold                                                                            2       0 100.00%         3       0 100.00%         0       0   0.00%
Gfx.cc:_ZL8colToDbli                                                                            1       1   0.00%         3       3   0.00%         0       0   0.00%
Gfx.cc:_ZL9dblToByted                                                                           1       1   0.00%         3       3   0.00%         0       0   0.00%
Gfx.cc:_ZL9byteToDblh                                                                           1       1   0.00%         3       3   0.00%         0       0   0.00%
Gfx.cc:_ZL9byteToColh                                                                           1       1   0.00%         7       7   0.00%         0       0   0.00%
Gfx.cc:_ZL9colToBytei                                                                           1       1   0.00%         4       4   0.00%         0       0   0.00%
Gfx.cc:_ZL10colToShorti                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
Gfx.cc:_ZL13clearGfxColorP8GfxColor                                                             1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxFont.cc:_ZL8dblToCold                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxFont.cc:_ZL8colToDbli                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxFont.cc:_ZL9dblToByted                                                                       1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxFont.cc:_ZL9byteToDblh                                                                       1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxFont.cc:_ZL9byteToColh                                                                       1       1   0.00%         7       7   0.00%         0       0   0.00%
GfxFont.cc:_ZL9colToBytei                                                                       1       1   0.00%         4       4   0.00%         0       0   0.00%
GfxFont.cc:_ZL10colToShorti                                                                     1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxFont.cc:_ZL13clearGfxColorP8GfxColor                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxState.cc:_ZL13clearGfxColorP8GfxColor                                                        2       2   0.00%         3       3   0.00%         0       0   0.00%
GfxState.cc:_ZL8colToDbli                                                                       2       0 100.00%         3       0 100.00%         0       0   0.00%
GfxState.cc:_ZL8dblToCold                                                                       2       0 100.00%         3       0 100.00%         0       0   0.00%
GfxState.cc:_ZL9byteToColh                                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxState.cc:_ZL9colToBytei                                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
GfxState.cc:_ZL9byteToDblh                                                                      1       0 100.00%         3       0 100.00%         0       0   0.00%
GfxState.cc:_ZL9dblToByted                                                                      1       0 100.00%         3       0 100.00%         0       0   0.00%
GfxState.cc:_ZL10colToShorti                                                                    1       1   0.00%         3       3   0.00%         0       0   0.00%
Page.cc:_ZL9colToBytei                                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Page.cc:_ZL8dblToCold                                                                           1       1   0.00%         3       3   0.00%         0       0   0.00%
Page.cc:_ZL8colToDbli                                                                           1       1   0.00%         3       3   0.00%         0       0   0.00%
Page.cc:_ZL9dblToByted                                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Page.cc:_ZL9byteToDblh                                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Page.cc:_ZL9byteToColh                                                                          1       1   0.00%         7       7   0.00%         0       0   0.00%
Page.cc:_ZL10colToShorti                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
Page.cc:_ZL13clearGfxColorP8GfxColor                                                            1       1   0.00%         3       3   0.00%         0       0   0.00%
PDFDoc.cc:_ZL8dblToCold                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
PDFDoc.cc:_ZL8colToDbli                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
PDFDoc.cc:_ZL9dblToByted                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
PDFDoc.cc:_ZL9byteToDblh                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
PDFDoc.cc:_ZL9byteToColh                                                                        1       1   0.00%         7       7   0.00%         0       0   0.00%
PDFDoc.cc:_ZL9colToBytei                                                                        1       1   0.00%         4       4   0.00%         0       0   0.00%
PDFDoc.cc:_ZL10colToShorti                                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
PDFDoc.cc:_ZL13clearGfxColorP8GfxColor                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Stream.cc:_ZL8dblToCold                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
Stream.cc:_ZL8colToDbli                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
Stream.cc:_ZL9dblToByted                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
Stream.cc:_ZL9byteToDblh                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
Stream.cc:_ZL9byteToColh                                                                        1       1   0.00%         7       7   0.00%         0       0   0.00%
Stream.cc:_ZL9colToBytei                                                                        1       1   0.00%         4       4   0.00%         0       0   0.00%
Stream.cc:_ZL10colToShorti                                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
Stream.cc:_ZL13clearGfxColorP8GfxColor                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
StructTreeRoot.cc:_ZL8dblToCold                                                                 1       1   0.00%         3       3   0.00%         0       0   0.00%
StructTreeRoot.cc:_ZL8colToDbli                                                                 1       1   0.00%         3       3   0.00%         0       0   0.00%
StructTreeRoot.cc:_ZL9dblToByted                                                                1       1   0.00%         3       3   0.00%         0       0   0.00%
StructTreeRoot.cc:_ZL9byteToDblh                                                                1       1   0.00%         3       3   0.00%         0       0   0.00%
StructTreeRoot.cc:_ZL9byteToColh                                                                1       1   0.00%         7       7   0.00%         0       0   0.00%
StructTreeRoot.cc:_ZL9colToBytei                                                                1       1   0.00%         4       4   0.00%         0       0   0.00%
StructTreeRoot.cc:_ZL10colToShorti                                                              1       1   0.00%         3       3   0.00%         0       0   0.00%
StructTreeRoot.cc:_ZL13clearGfxColorP8GfxColor                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
StructElement.cc:_ZL8dblToCold                                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
StructElement.cc:_ZL8colToDbli                                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
StructElement.cc:_ZL9dblToByted                                                                 1       1   0.00%         3       3   0.00%         0       0   0.00%
StructElement.cc:_ZL9byteToDblh                                                                 1       1   0.00%         3       3   0.00%         0       0   0.00%
StructElement.cc:_ZL9byteToColh                                                                 1       1   0.00%         7       7   0.00%         0       0   0.00%
StructElement.cc:_ZL9colToBytei                                                                 1       1   0.00%         4       4   0.00%         0       0   0.00%
StructElement.cc:_ZL10colToShorti                                                               1       1   0.00%         3       3   0.00%         0       0   0.00%
StructElement.cc:_ZL13clearGfxColorP8GfxColor                                                   1       1   0.00%         3       3   0.00%         0       0   0.00%
TextOutputDev.cc:_ZL8colToDbli                                                                  2       0 100.00%         3       0 100.00%         0       0   0.00%
TextOutputDev.cc:_ZL8dblToCold                                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
TextOutputDev.cc:_ZL9dblToByted                                                                 1       1   0.00%         3       3   0.00%         0       0   0.00%
TextOutputDev.cc:_ZL9byteToDblh                                                                 1       1   0.00%         3       3   0.00%         0       0   0.00%
TextOutputDev.cc:_ZL9byteToColh                                                                 1       1   0.00%         7       7   0.00%         0       0   0.00%
TextOutputDev.cc:_ZL9colToBytei                                                                 1       1   0.00%         4       4   0.00%         0       0   0.00%
TextOutputDev.cc:_ZL10colToShorti                                                               1       1   0.00%         3       3   0.00%         0       0   0.00%
TextOutputDev.cc:_ZL13clearGfxColorP8GfxColor                                                   1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashOutputDev.cc:_ZL9colToBytei                                                               1       0 100.00%         3       0 100.00%         0       0   0.00%
SplashOutputDev.cc:_ZL8dblToCold                                                                1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashOutputDev.cc:_ZL8colToDbli                                                                1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashOutputDev.cc:_ZL9dblToByted                                                               1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashOutputDev.cc:_ZL9byteToDblh                                                               1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashOutputDev.cc:_ZL9byteToColh                                                               1       1   0.00%         7       7   0.00%         0       0   0.00%
SplashOutputDev.cc:_ZL10colToShorti                                                             1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashOutputDev.cc:_ZL13clearGfxColorP8GfxColor                                                 1       1   0.00%         3       3   0.00%         0       0   0.00%
Splash.cc:_ZL8dblToCold                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
Splash.cc:_ZL8colToDbli                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
Splash.cc:_ZL9dblToByted                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
Splash.cc:_ZL9byteToDblh                                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
Splash.cc:_ZL9byteToColh                                                                        1       1   0.00%         7       7   0.00%         0       0   0.00%
Splash.cc:_ZL9colToBytei                                                                        1       1   0.00%         4       4   0.00%         0       0   0.00%
Splash.cc:_ZL10colToShorti                                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
Splash.cc:_ZL13clearGfxColorP8GfxColor                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashBitmap.cc:_ZL9byteToDblh                                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashBitmap.cc:_ZL9byteToColh                                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashBitmap.cc:_ZL9colToBytei                                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashBitmap.cc:_ZL9dblToByted                                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashBitmap.cc:_ZL8dblToCold                                                                   1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashBitmap.cc:_ZL8colToDbli                                                                   1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashBitmap.cc:_ZL10colToShorti                                                                1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashBitmap.cc:_ZL13clearGfxColorP8GfxColor                                                    1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashClip.cc:_ZL8dblToCold                                                                     1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashClip.cc:_ZL8colToDbli                                                                     1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashClip.cc:_ZL9dblToByted                                                                    1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashClip.cc:_ZL9byteToDblh                                                                    1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashClip.cc:_ZL9byteToColh                                                                    1       1   0.00%         7       7   0.00%         0       0   0.00%
SplashClip.cc:_ZL9colToBytei                                                                    1       1   0.00%         4       4   0.00%         0       0   0.00%
SplashClip.cc:_ZL10colToShorti                                                                  1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashClip.cc:_ZL13clearGfxColorP8GfxColor                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashState.cc:_ZL8dblToCold                                                                    1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashState.cc:_ZL8colToDbli                                                                    1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashState.cc:_ZL9dblToByted                                                                   1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashState.cc:_ZL9byteToDblh                                                                   1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashState.cc:_ZL9byteToColh                                                                   1       1   0.00%         7       7   0.00%         0       0   0.00%
SplashState.cc:_ZL9colToBytei                                                                   1       1   0.00%         4       4   0.00%         0       0   0.00%
SplashState.cc:_ZL10colToShorti                                                                 1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashState.cc:_ZL13clearGfxColorP8GfxColor                                                     1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashXPathScanner.cc:_ZL8dblToCold                                                             1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashXPathScanner.cc:_ZL8colToDbli                                                             1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashXPathScanner.cc:_ZL9dblToByted                                                            1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashXPathScanner.cc:_ZL9byteToDblh                                                            1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashXPathScanner.cc:_ZL9byteToColh                                                            1       1   0.00%         7       7   0.00%         0       0   0.00%
SplashXPathScanner.cc:_ZL9colToBytei                                                            1       1   0.00%         4       4   0.00%         0       0   0.00%
SplashXPathScanner.cc:_ZL10colToShorti                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
SplashXPathScanner.cc:_ZL13clearGfxColorP8GfxColor                                              1       1   0.00%         3       3   0.00%         0       0   0.00%
Annot.cc:_ZL8dblToCold                                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Annot.cc:_ZL8colToDbli                                                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
Annot.cc:_ZL9dblToByted                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
Annot.cc:_ZL9byteToDblh                                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
Annot.cc:_ZL9byteToColh                                                                         1       1   0.00%         7       7   0.00%         0       0   0.00%
Annot.cc:_ZL9colToBytei                                                                         1       1   0.00%         4       4   0.00%         0       0   0.00%
Annot.cc:_ZL10colToShorti                                                                       1       1   0.00%         3       3   0.00%         0       0   0.00%
Annot.cc:_ZL13clearGfxColorP8GfxColor                                                           1       1   0.00%         3       3   0.00%         0       0   0.00%
MarkedContentOutputDev.cc:_ZL8dblToCold                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
MarkedContentOutputDev.cc:_ZL8colToDbli                                                         1       1   0.00%         3       3   0.00%         0       0   0.00%
MarkedContentOutputDev.cc:_ZL9dblToByted                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
MarkedContentOutputDev.cc:_ZL9byteToDblh                                                        1       1   0.00%         3       3   0.00%         0       0   0.00%
MarkedContentOutputDev.cc:_ZL9byteToColh                                                        1       1   0.00%         7       7   0.00%         0       0   0.00%
MarkedContentOutputDev.cc:_ZL9colToBytei                                                        1       1   0.00%         4       4   0.00%         0       0   0.00%
MarkedContentOutputDev.cc:_ZL10colToShorti                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
MarkedContentOutputDev.cc:_ZL13clearGfxColorP8GfxColor                                          1       1   0.00%         3       3   0.00%         0       0   0.00%
OutputDev.cc:_ZL8dblToCold                                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
OutputDev.cc:_ZL8colToDbli                                                                      1       1   0.00%         3       3   0.00%         0       0   0.00%
OutputDev.cc:_ZL9dblToByted                                                                     1       1   0.00%         3       3   0.00%         0       0   0.00%
OutputDev.cc:_ZL9byteToDblh                                                                     1       1   0.00%         3       3   0.00%         0       0   0.00%
OutputDev.cc:_ZL9byteToColh                                                                     1       1   0.00%         7       7   0.00%         0       0   0.00%
OutputDev.cc:_ZL9colToBytei                                                                     1       1   0.00%         4       4   0.00%         0       0   0.00%
OutputDev.cc:_ZL10colToShorti                                                                   1       1   0.00%         3       3   0.00%         0       0   0.00%
OutputDev.cc:_ZL13clearGfxColorP8GfxColor                                                       1       1   0.00%         3       3   0.00%         0       0   0.00%
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                         492     293  40.45%       996     743  25.40%        44      30  31.82%
